21884.0,17,5,6,21,12,20,23,13,16,24814.899999999998,0.14000000000000007
21884.0,9,-1,-1,-1,19,11,18,13,-1,64002.9,0.33600000000000024
21884.0,17,8,3,21,12,11,18,14,16,26364.809999999998,0.14000000000000004
21884.0,17,2,1,21,19,11,23,14,16,20296.260000000002,0.11200000000000003
21884.0,17,0,1,22,19,24,18,13,10,28539.300000000003,0.14000000000000007
21884.0,17,5,6,21,19,11,23,15,16,21306.89,0.11200000000000003
21884.0,17,4,6,22,19,20,18,15,10,24536.78,0.14000000000000004
21884.0,17,7,3,22,19,20,23,14,10,21277.359999999997,0.11200000000000004
21884.0,17,0,1,22,12,20,23,13,10,26346.049999999996,0.14000000000000007
21884.0,17,4,6,22,12,24,23,14,10,26298.79,0.14
21884.0,17,2,1,21,12,11,18,13,16,28283.09,0.14000000000000007
21884.0,17,8,3,21,19,20,23,15,16,24072.119999999995,0.14000000000000004
21884.0,17,0,1,22,12,20,18,15,10,18155.479999999996,0.11200000000000004
21884.0,17,5,6,21,12,20,18,14,16,27148.78,0.14000000000000007
21884.0,17,8,3,21,19,24,18,15,16,28303.510000000006,0.14000000000000004
21884.0,17,4,6,22,19,11,23,13,10,20685.66,0.11200000000000002
21884.0,17,2,1,21,12,20,23,13,16,25232.23,0.14000000000000007
21884.0,17,0,1,22,12,24,23,15,10,19826.24,0.11200000000000004
21884.0,17,4,6,22,12,11,18,14,10,26596.319999999996,0.14000000000000004
21884.0,17,8,3,21,19,20,23,14,16,27208.04,0.14
21884.0,17,7,3,22,19,24,23,14,10,19918.83,0.11200000000000006
21884.0,17,7,3,22,12,20,18,13,10,25443.190000000002,0.14000000000000007
21884.0,17,7,3,22,12,24,23,14,10,21108.76,0.11200000000000004
21884.0,17,2,1,21,12,11,18,15,16,25775.149999999998,0.14000000000000004
21884.0,17,5,6,21,12,24,18,15,16,22291.320000000003,0.11200000000000006
21884.0,9,-1,-1,-1,19,24,18,13,-1,65688.98,0.33600000000000024
21884.0,17,7,3,22,12,24,18,13,10,25881.5,0.14000000000000007
21884.0,17,7,3,22,12,11,18,13,10,23787.380000000005,0.14000000000000007
21884.0,17,2,1,21,12,20,23,14,16,21181.829999999994,0.11200000000000006
21884.0,17,4,6,22,19,24,23,14,10,29589.390000000003,0.14000000000000007
21884.0,17,5,6,21,12,24,18,14,16,27864.82,0.14000000000000007
21884.0,17,0,1,22,19,24,23,15,10,19331.350000000002,0.11200000000000004
21884.0,17,5,6,21,19,24,23,15,16,23193.950000000004,0.11200000000000004
21884.0,17,0,1,22,19,20,23,14,10,25231.87,0.14000000000000007
21884.0,17,4,6,22,12,20,23,15,10,27108.83,0.14000000000000004
21884.0,9,-1,-1,-1,19,11,18,15,-1,60327.549999999996,0.33600000000000024
21884.0,17,5,6,21,12,11,23,14,16,24873.059999999998,0.14000000000000007
21884.0,17,4,6,22,12,11,18,13,10,20162.24,0.11200000000000002
