21884.0,17,5,6,21,12,20,23,13,16,14481.349999999999,0.07000000000000003
21884.0,9,-1,-1,-1,19,11,18,13,-1,39524.509999999995,0.16800000000000012
21884.0,17,8,3,21,12,11,18,14,16,15855.910000000002,0.07000000000000002
21884.0,17,2,1,21,19,11,23,14,16,11970.329999999998,0.056000000000000015
21884.0,17,0,1,22,19,24,18,13,10,16242.340000000002,0.07000000000000003
21884.0,17,5,6,21,19,11,23,15,16,13073.74,0.056000000000000015
21884.0,17,4,6,22,19,20,18,15,10,15477.609999999997,0.07000000000000002
21884.0,17,7,3,22,19,20,23,14,10,12493.67,0.05600000000000002
21884.0,17,0,1,22,12,20,23,13,10,15273.62,0.07000000000000003
21884.0,17,4,6,22,12,24,23,14,10,15650.119999999999,0.07
21884.0,17,2,1,21,12,11,18,13,16,16704.7,0.07000000000000003
21884.0,17,8,3,21,19,20,23,15,16,14182.260000000002,0.07000000000000002
21884.0,17,0,1,22,12,20,18,15,10,10344.460000000001,0.05600000000000002
21884.0,17,5,6,21,12,20,18,14,16,16130.86,0.07000000000000003
21884.0,17,8,3,21,19,24,18,15,16,16570.350000000002,0.07000000000000002
21884.0,17,4,6,22,19,11,23,13,10,12324.230000000001,0.05600000000000001
21884.0,17,2,1,21,12,20,23,13,16,15498.570000000002,0.07000000000000003
21884.0,17,0,1,22,12,24,23,15,10,12003.689999999997,0.05600000000000002
21884.0,17,4,6,22,12,11,18,14,10,16268.29,0.07000000000000002
21884.0,17,8,3,21,19,20,23,14,16,16015.88,0.07
21884.0,17,7,3,22,19,24,23,14,10,11917.52,0.05600000000000003
21884.0,17,7,3,22,12,20,18,13,10,15259.7,0.07000000000000003
21884.0,17,7,3,22,12,24,23,14,10,12806.920000000002,0.05600000000000002
21884.0,17,2,1,21,12,11,18,15,16,15739.190000000002,0.07000000000000002
21884.0,17,5,6,21,12,24,18,15,16,12911.640000000001,0.05600000000000003
21884.0,9,-1,-1,-1,19,24,18,13,-1,39565.82,0.16800000000000012
21884.0,17,7,3,22,12,24,18,13,10,16068.3,0.07000000000000003
21884.0,17,7,3,22,12,11,18,13,10,14438.25,0.07000000000000003
21884.0,17,2,1,21,12,20,23,14,16,12506.330000000002,0.05600000000000003
21884.0,17,4,6,22,19,24,23,14,10,18191.800000000003,0.07000000000000003
21884.0,17,5,6,21,12,24,18,14,16,16345.329999999998,0.07000000000000003
21884.0,17,0,1,22,19,24,23,15,10,11248.27,0.05600000000000002
21884.0,17,5,6,21,19,24,23,15,16,14107.79,0.05600000000000002
21884.0,17,0,1,22,19,20,23,14,10,15122.15,0.07000000000000003
21884.0,17,4,6,22,12,20,23,15,10,16615.14,0.07000000000000002
21884.0,9,-1,-1,-1,19,11,18,15,-1,36250.17,0.16800000000000012
21884.0,17,5,6,21,12,11,23,14,16,16007.86,0.07000000000000003
21884.0,17,4,6,22,12,11,18,13,10,12644.58,0.05600000000000001
21884.0,9,-1,-1,-1,12,11,18,15,-1,40327.29,0.16800000000000012
21884.0,17,7,3,22,19,11,18,15,10,16092.890000000001,0.07000000000000003
21884.0,17,7,3,22,12,20,23,13,10,16499.38,0.07000000000000003
21884.0,9,-1,-1,-1,19,11,23,14,-1,37219.86,0.16800000000000012
21884.0,17,2,1,21,12,24,23,14,16,12168.570000000002,0.05600000000000002
21884.0,17,4,6,22,12,11,23,13,10,11734.349999999999,0.05600000000000001
21884.0,9,-1,-1,-1,19,24,23,15,-1,40253.92999999999,0.16800000000000012
21884.0,17,0,1,22,19,20,18,15,10,12378.360000000002,0.05600000000000003
21884.0,17,2,1,21,19,20,18,13,16,16998.98,0.07000000000000003
21884.0,9,-1,-1,-1,12,11,23,15,-1,38989.689999999995,0.16800000000000012
21884.0,17,7,3,22,19,20,23,13,10,14887.400000000001,0.07000000000000003
21884.0,17,8,3,21,19,24,23,15,16,15512.75,0.07000000000000002
21884.0,17,4,6,22,19,24,23,13,10,13370.82,0.05600000000000002
21884.0,17,5,6,21,19,20,23,13,16,16940.420000000002,0.07000000000000003
21884.0,17,2,1,21,12,20,18,15,16,16478.18,0.07000000000000003
21884.0,17,5,6,21,12,24,23,13,16,15462.31,0.07000000000000003
21884.0,17,4,6,22,12,20,18,14,10,15497.079999999998,0.07000000000000002
21884.0,17,0,1,22,12,20,18,13,10,17084.43,0.07000000000000003
21884.0,17,0,1,22,19,20,23,13,10,15391.11,0.07000000000000003
21884.0,17,4,6,22,19,24,18,14,10,15376.93,0.07
21884.0,17,5,6,21,12,11,23,15,16,13171.07,0.05600000000000002
21884.0,17,5,6,21,19,11,18,14,16,17145.590000000004,0.07000000000000003
21884.0,17,0,1,22,12,11,18,15,10,12663.94,0.05600000000000002
21884.0,17,4,6,22,12,20,23,14,10,15100.24,0.07000000000000002
21884.0,17,5,6,21,12,20,23,15,16,13095.89,0.05600000000000002
21884.0,17,2,1,21,12,20,18,13,16,16669.38,0.07000000000000003
21884.0,17,5,6,21,19,11,23,13,16,15429.399999999998,0.07000000000000003
21884.0,17,8,3,21,12,11,23,15,16,16249.43,0.07000000000000003
21884.0,17,8,3,21,19,20,18,14,16,16518.03,0.07000000000000002
21884.0,17,2,1,21,19,11,18,13,16,15917.320000000002,0.07000000000000003
21884.0,9,-1,-1,-1,12,24,23,14,-1,37568.700000000004,0.16800000000000012
21884.0,17,0,1,22,19,20,23,15,10,12689.92,0.05600000000000002
21884.0,9,-1,-1,-1,12,24,23,13,-1,37898.66,0.16800000000000012
21884.0,17,4,6,22,19,20,23,15,10,15244.88,0.07000000000000002
21884.0,17,5,6,21,12,24,18,13,16,16292.899999999998,0.07000000000000003
21884.0,17,5,6,21,19,11,23,14,16,16318.749999999998,0.07000000000000003
21884.0,17,5,6,21,12,20,23,14,16,17422.7,0.07000000000000005
21884.0,17,4,6,22,12,24,18,14,10,15342.59,0.07000000000000003
21884.0,17,8,3,21,19,24,18,14,16,16232.280000000004,0.07
21884.0,17,5,6,21,12,11,18,15,16,13312.8,0.056000000000000015
21884.0,17,4,6,22,12,11,18,15,10,15923.740000000002,0.07
21884.0,17,7,3,22,19,20,18,15,10,14823.389999999998,0.07000000000000003
21884.0,17,4,6,22,12,20,23,13,10,10921.039999999999,0.05600000000000001
21884.0,17,7,3,22,12,24,23,13,10,14757.15,0.07000000000000003
21884.0,17,0,1,22,12,20,23,14,10,16153.730000000001,0.07000000000000003
21884.0,17,7,3,22,12,11,18,15,10,16186.14,0.07000000000000003
21884.0,17,5,6,21,19,24,23,13,16,14681.37,0.07000000000000003
21884.0,17,5,6,21,19,24,18,15,16,14101.43,0.056000000000000015
21884.0,17,8,3,21,12,24,23,15,16,15418.009999999997,0.07000000000000003
21884.0,17,0,1,22,12,20,23,15,10,12397.880000000001,0.05600000000000003
21884.0,17,8,3,21,12,20,23,14,16,16335.079999999996,0.07000000000000002
21884.0,17,8,3,21,12,20,18,13,16,13266.130000000001,0.056000000000000015
21884.0,17,8,3,21,12,20,18,15,16,16926.28,0.07
21884.0,9,-1,-1,-1,12,11,18,13,-1,38358.950000000004,0.1680000000000001
21884.0,17,2,1,21,19,11,18,15,16,15948.16,0.07000000000000003
21884.0,17,2,1,21,12,24,18,14,16,12936.37,0.05600000000000001
21884.0,17,4,6,22,19,20,23,13,10,13377.97,0.05600000000000001
21884.0,17,0,1,22,12,24,18,15,10,13017.939999999999,0.05600000000000002
21884.0,17,2,1,21,19,20,23,13,16,15592.890000000003,0.07000000000000003
21884.0,17,2,1,21,19,20,18,14,16,13754.03,0.056000000000000015
21884.0,9,-1,-1,-1,12,24,18,14,-1,37839.48,0.16800000000000012
21884.0,17,7,3,22,19,20,23,15,10,15066.390000000001,0.07000000000000003
21884.0,17,0,1,22,12,24,23,13,10,16215.010000000002,0.07000000000000003
21884.0,17,2,1,21,19,24,18,14,16,11569.190000000002,0.056000000000000015
21884.0,17,2,1,21,19,24,23,14,16,12472.699999999999,0.05600000000000002
21884.0,17,0,1,22,19,24,23,14,10,15692.819999999996,0.07000000000000003
21884.0,17,7,3,22,19,24,23,13,10,15359.960000000003,0.07000000000000003
21884.0,17,2,1,21,19,11,23,13,16,13665.98,0.07000000000000002
21884.0,17,2,1,21,19,20,23,14,16,12795.239999999998,0.05600000000000002
21884.0,17,8,3,21,19,24,23,14,16,15632.050000000001,0.07000000000000003
21884.0,17,2,1,21,12,20,18,14,16,11772.28,0.05600000000000002
21884.0,17,5,6,21,19,11,18,13,16,15938.76,0.07000000000000003
21884.0,17,7,3,22,19,11,18,14,10,12735.380000000001,0.056000000000000015
21884.0,17,4,6,22,12,11,23,15,10,15875.329999999998,0.07000000000000002
21884.0,17,4,6,22,19,11,18,13,10,10212.25,0.05600000000000001
21884.0,17,8,3,21,19,20,23,13,16,14400.22,0.05600000000000001
21884.0,17,8,3,21,19,20,18,13,16,12212.57,0.05600000000000001
21884.0,17,5,6,21,12,11,23,13,16,15752.64,0.07000000000000003
21884.0,17,4,6,22,19,24,18,13,10,12510.009999999998,0.05600000000000003
21884.0,17,0,1,22,19,24,18,14,10,15353.320000000002,0.07000000000000003
21884.0,9,-1,-1,-1,19,24,23,14,-1,35035.54,0.16800000000000012
21884.0,17,0,1,22,12,11,18,13,10,15512.78,0.07000000000000003
21884.0,17,0,1,22,19,20,18,14,10,15358.550000000001,0.07000000000000003
21884.0,17,5,6,21,12,24,23,15,16,12355.79,0.056000000000000015
21884.0,17,5,6,21,12,24,23,14,16,16643.129999999997,0.07000000000000003
21884.0,17,5,6,21,19,20,18,15,16,13794.15,0.05600000000000002
21884.0,17,2,1,21,12,11,23,15,16,15830.26,0.07000000000000002
21884.0,17,0,1,22,12,11,23,13,10,15223.55,0.07000000000000003
21884.0,17,5,6,21,12,20,18,15,16,11879.449999999999,0.05600000000000002
21884.0,17,5,6,21,12,11,18,13,16,14870.449999999999,0.07000000000000003
21884.0,9,-1,-1,-1,12,20,23,13,-1,37255.45,0.16800000000000012
21884.0,17,4,6,22,12,24,18,13,10,12656.819999999998,0.056000000000000015
21884.0,17,5,6,21,19,20,18,13,16,16379.159999999998,0.07000000000000003
21884.0,17,5,6,21,19,11,18,15,16,12953.36,0.05600000000000002
21884.0,17,8,3,21,19,11,23,15,16,15762.84,0.07000000000000002
21884.0,17,8,3,21,19,24,18,13,16,11525.12,0.056000000000000015
21884.0,17,2,1,21,12,24,18,13,16,16440.18,0.07000000000000002
21884.0,17,4,6,22,19,11,18,14,10,15999.42,0.07
21884.0,17,2,1,21,19,24,18,13,16,15648.369999999999,0.07000000000000002
21884.0,17,2,1,21,12,24,23,15,16,14657.149999999998,0.07000000000000003
21884.0,17,7,3,22,12,11,18,14,10,13456.26,0.056000000000000015
21884.0,17,4,6,22,19,11,18,15,10,16617.220000000005,0.07000000000000002
21884.0,17,4,6,22,19,20,18,13,10,12642.84,0.05600000000000001
21884.0,17,4,6,22,19,20,18,14,10,14477.99,0.07
21884.0,9,-1,-1,-1,19,24,23,13,-1,40221.42999999999,0.16800000000000012
21884.0,17,0,1,22,19,24,18,15,10,14171.369999999999,0.05600000000000002
21884.0,9,-1,-1,-1,19,24,18,15,-1,37313.63,0.16800000000000012
21884.0,9,-1,-1,-1,19,24,18,14,-1,37801.69,0.16800000000000012
21884.0,17,4,6,22,19,20,23,14,10,15485.529999999999,0.07
21884.0,9,-1,-1,-1,12,11,23,13,-1,38668.090000000004,0.16800000000000012
21884.0,17,0,1,22,12,11,23,14,10,17033.77,0.07000000000000003
21884.0,9,-1,-1,-1,19,11,18,14,-1,38741.45999999999,0.16800000000000012
21884.0,17,5,6,21,19,20,18,14,16,14234.640000000001,0.07000000000000003
21884.0,9,-1,-1,-1,12,20,18,15,-1,38122.34,0.16800000000000012
21884.0,17,4,6,22,12,24,23,15,10,14285.54,0.07000000000000003
21884.0,17,7,3,22,19,24,18,14,10,12790.380000000001,0.056000000000000015
21884.0,17,0,1,22,19,24,23,13,10,16189.69,0.07000000000000003
21884.0,17,8,3,21,12,11,18,13,16,11930.110000000004,0.05600000000000001
21884.0,17,0,1,22,12,24,23,14,10,15058.7,0.07000000000000003
21884.0,17,2,1,21,19,24,23,15,16,14973.210000000003,0.07000000000000003
21884.0,17,8,3,21,12,11,18,15,16,16273.470000000001,0.07000000000000003
21884.0,17,2,1,21,19,24,23,13,16,15656.32,0.07000000000000003
21884.0,17,7,3,22,19,24,18,13,10,16010.320000000002,0.07000000000000003
21884.0,9,-1,-1,-1,12,20,18,13,-1,39294.63,0.1680000000000001
21884.0,17,8,3,21,19,11,18,13,16,12979.18,0.05600000000000002
21884.0,17,0,1,22,19,11,18,13,10,16755.59,0.07000000000000003
21884.0,17,4,6,22,12,20,18,13,10,12258.600000000002,0.05600000000000001
21884.0,17,7,3,22,12,24,23,15,10,17043.66,0.07000000000000003
21884.0,17,8,3,21,12,24,23,14,16,16951.170000000002,0.07
21884.0,17,7,3,22,19,11,23,14,10,12502.43,0.05600000000000002
21884.0,17,8,3,21,12,11,23,14,16,16904.809999999998,0.07000000000000002
21884.0,17,7,3,22,12,20,23,14,10,12370.990000000002,0.05600000000000002
21884.0,9,-1,-1,-1,12,11,23,14,-1,42124.35,0.16800000000000012
21884.0,9,-1,-1,-1,12,24,18,15,-1,36442.96,0.16800000000000012
21884.0,9,-1,-1,-1,19,11,23,15,-1,36848.80999999999,0.16800000000000012
21884.0,17,7,3,22,12,20,18,14,10,12274.660000000002,0.056000000000000015
21884.0,17,7,3,22,12,11,23,14,10,12822.329999999998,0.056000000000000015
21884.0,17,2,1,21,12,24,23,13,16,16056.069999999998,0.07000000000000003
21884.0,9,-1,-1,-1,12,20,23,14,-1,37433.71,0.16800000000000012
21884.0,17,5,6,21,19,20,23,15,16,12738.19,0.05600000000000002
21884.0,17,8,3,21,12,24,18,15,16,16712.0,0.07
21884.0,17,0,1,22,19,11,23,13,10,16992.570000000003,0.07000000000000003
21884.0,17,8,3,21,19,11,18,15,16,14848.04,0.07000000000000002
21884.0,17,0,1,22,19,20,18,13,10,16499.67,0.07000000000000003
21884.0,17,2,1,21,19,11,23,15,16,15314.42,0.07000000000000002
21884.0,17,5,6,21,12,11,18,14,16,15521.650000000001,0.07000000000000003
21884.0,17,8,3,21,12,20,23,15,16,14729.539999999999,0.07000000000000002
21884.0,17,8,3,21,12,24,18,13,16,13788.869999999999,0.056000000000000015
21884.0,17,5,6,21,12,20,18,13,16,15723.920000000002,0.07000000000000003
21884.0,17,4,6,22,19,24,23,15,10,14307.449999999997,0.07000000000000002
21884.0,17,0,1,22,12,20,18,14,10,18310.359999999997,0.07000000000000003
21884.0,17,8,3,21,19,11,23,14,16,15533.810000000001,0.07000000000000003
21884.0,17,7,3,22,19,11,23,15,10,15935.52,0.07000000000000003
21884.0,9,-1,-1,-1,19,20,23,15,-1,37180.939999999995,0.16800000000000012
21884.0,9,-1,-1,-1,12,11,18,14,-1,38819.939999999995,0.1680000000000001
21884.0,9,-1,-1,-1,19,20,18,13,-1,36777.079999999994,0.16800000000000012
21884.0,17,7,3,22,19,11,23,13,10,18051.41,0.07000000000000003
21884.0,17,0,1,22,12,24,18,14,10,15314.41,0.07000000000000003
21884.0,17,0,1,22,19,11,18,15,10,13336.57,0.05600000000000002
21884.0,17,8,3,21,12,24,23,13,16,13301.43,0.05600000000000001
21884.0,17,0,1,22,12,24,18,13,10,16213.28,0.07000000000000003
21884.0,17,4,6,22,12,11,23,14,10,15601.739999999998,0.07
21884.0,9,-1,-1,-1,19,20,23,14,-1,37779.23999999999,0.16800000000000012
21884.0,17,8,3,21,19,11,23,13,16,13429.79,0.05600000000000002
21884.0,9,-1,-1,-1,12,24,18,13,-1,36867.280000000006,0.16800000000000012
21884.0,9,-1,-1,-1,19,20,23,13,-1,39371.35,0.16800000000000012
21884.0,9,-1,-1,-1,12,20,23,15,-1,38692.56,0.16800000000000012
21884.0,17,2,1,21,12,24,18,15,16,15330.959999999997,0.07000000000000003
21884.0,17,2,1,21,12,11,23,13,16,15975.849999999999,0.07000000000000003
21884.0,17,0,1,22,12,11,18,14,10,16203.130000000001,0.07000000000000003
21884.0,17,2,1,21,12,11,23,14,16,13434.220000000001,0.05600000000000001
21884.0,9,-1,-1,-1,12,24,23,15,-1,36600.329999999994,0.16800000000000012
21884.0,17,7,3,22,12,11,23,15,10,15865.36,0.07000000000000003
21884.0,17,4,6,22,19,24,18,15,10,15156.3,0.07000000000000002
21884.0,17,5,6,21,19,24,18,14,16,14396.900000000001,0.07000000000000003
21884.0,9,-1,-1,-1,19,11,23,13,-1,39463.21000000001,0.16800000000000012
21884.0,17,5,6,21,19,24,18,13,16,15438.890000000001,0.07000000000000003
21884.0,17,5,6,21,19,20,23,14,16,15170.720000000001,0.07000000000000003
21884.0,9,-1,-1,-1,19,20,18,15,-1,40142.3,0.16800000000000012
21884.0,9,-1,-1,-1,12,20,18,14,-1,38053.99999999999,0.16800000000000012
21884.0,17,7,3,22,12,20,18,15,10,17048.04,0.07000000000000003
